64261979,23580,23580
64261980,27180,27180
64261981,30780,30780
64261982,34380,34380
64261983,37980,37980
64261984,41580,41580
64261985,45180,45180
64261986,48780,48780
64261987,52380,52380
64261988,55980,55980
64261989,59580,59580
64261990,63180,63180
64261991,66780,66780
64261992,70380,70380
64261993,73980,73980
64261994,77580,77580
64261995,81180,81180
64262032,22740,22740
64262033,26340,26340
64262034,29940,29940
64262035,33540,33540
64262036,37140,37140
64262037,40740,40740
64262038,44340,44340
64262039,47940,47940
64262040,51540,51540
64262041,55140,55140
64262042,58740,58740
64262043,62340,62340
64262044,65940,65940
64262045,69540,69540
64262046,73140,73140
64262047,76740,76740
64262048,80340,80340
64262049,83940,83940
64261944,27180,27180
64261945,30780,30780
64261946,34380,34380
64261947,37980,37980
64261948,41580,41580
64261949,45180,45180
64261950,48780,48780
64261951,19980,19980
64261952,52380,52380
64261953,55980,55980
64261954,59580,59580
64261955,63180,63180
64261956,66780,66780
64261957,70380,70380
64261970,73980,73980
64261976,77580,77580
64261977,81180,81180
64261978,23580,23580
64261996,29940,29940
64261997,33540,33540
64261998,37140,37140
64261999,40740,40740
64262000,44340,44340
64262001,22740,22740
64262002,47940,47940
64262003,51540,51540
64262004,55140,55140
64262005,58740,58740
64262006,62340,62340
64262007,65940,65940
64262008,69540,69540
64262009,73140,73140
64262020,76740,76740
64262029,80340,80340
64262030,83940,83940
64262031,26340,26340
64261958,23580,23580
64261959,27180,27180
64261960,30780,30780
64261961,34380,34380
64261962,37980,37980
64261963,41580,41580
64261964,45180,45180
64261965,48780,48780
64261966,52380,52380
64261967,55980,55980
64261968,59580,59580
64261969,63180,63180
64261971,66780,66780
64261972,70380,70380
64261973,73980,73980
64261974,77580,77580
64261975,81180,81180
64262010,22740,22740
64262011,26340,26340
64262012,29940,29940
64262013,33540,33540
64262014,37140,37140
64262015,40740,40740
64262016,44340,44340
64262017,47940,47940
64262018,51540,51540
64262019,55140,55140
64262021,58740,58740
64262022,62340,62340
64262023,65940,65940
64262024,69540,69540
64262025,73140,73140
64262026,76740,76740
64262027,80340,80340
64262028,83940,83940
65751275,23580,23580
65751276,27180,27180
65751277,30780,30780
65751278,34380,34380
65751279,37980,37980
65751280,41580,41580
65751281,45180,45180
65751282,48780,48780
65751283,52380,52380
65751284,55980,55980
65751285,59580,59580
65751286,63180,63180
65751287,66780,66780
65751288,70380,70380
65751289,73980,73980
65751290,77580,77580
65751291,81180,81180
65751350,22740,22740
65751351,26340,26340
65751352,29940,29940
65751353,33540,33540
65751354,37140,37140
65751355,40740,40740
65751356,44340,44340
65751357,47940,47940
65751358,51540,51540
65751359,55140,55140
65751360,58740,58740
65751361,62340,62340
65751362,65940,65940
65751363,69540,69540
65751364,73140,73140
65751365,76740,76740
65751366,80340,80340
65751367,83940,83940
65751217,25380,25380
65751218,27180,27180
65751219,28980,28980
65751220,30780,30780
65751221,32580,32580
65751222,18180,18180
65751223,34380,34380
65751224,36180,36180
65751225,37980,37980
65751226,39780,39780
65751227,41580,41580
65751228,43380,43380
65751229,45180,45180
65751230,46980,46980
65751231,48780,48780
65751232,50580,50580
65751233,19980,19980
65751234,52380,52380
65751235,54180,54180
65751236,55980,55980
65751237,57780,57780
65751238,59580,59580
65751239,61380,61380
65751240,63180,63180
65751241,64980,64980
65751242,66780,66780
65751243,68580,68580
65751244,21780,21780
65751245,70380,70380
65751255,72180,72180
65751266,73980,73980
65751272,77580,77580
65751273,81180,81180
65751274,23580,23580
65751292,20940,20940
65751293,29940,29940
65751294,31740,31740
65751295,33540,33540
65751296,35340,35340
65751297,37140,37140
65751298,38940,38940
65751299,40740,40740
65751300,42540,42540
65751301,44340,44340
65751302,46140,46140
65751303,22740,22740
65751304,47940,47940
65751305,49740,49740
65751306,51540,51540
65751307,53340,53340
65751308,55140,55140
65751309,56940,56940
65751310,58740,58740
65751311,60540,60540
65751312,62340,62340
65751313,64140,64140
65751314,24540,24540
65751315,65940,65940
65751316,67740,67740
65751317,69540,69540
65751318,71340,71340
65751319,73140,73140
65751325,74940,74940
65751336,76740,76740
65751347,80340,80340
65751348,83940,83940
65751349,26340,26340
65751368,28140,28140
65751246,23580,23580
65751247,27180,27180
65751248,30780,30780
65751249,34380,34380
65751250,36180,36180
65751251,37980,37980
65751252,39780,39780
65751253,41580,41580
65751254,43380,43380
65751256,45180,45180
65751257,46980,46980
65751258,48780,48780
65751259,50580,50580
65751260,52380,52380
65751261,54180,54180
65751262,55980,55980
65751263,57780,57780
65751264,59580,59580
65751265,63180,63180
65751267,66780,66780
65751268,70380,70380
65751269,73980,73980
65751270,77580,77580
65751271,81180,81180
65751320,22740,22740
65751321,26340,26340
65751322,29940,29940
65751323,33540,33540
65751324,37140,37140
65751326,38940,38940
65751327,40740,40740
65751328,42540,42540
65751329,44340,44340
65751330,46140,46140
65751331,47940,47940
65751332,49740,49740
65751333,51540,51540
65751334,53340,53340
65751335,55140,55140
65751337,56940,56940
65751338,58740,58740
65751339,60540,60540
65751340,62340,62340
65751341,65940,65940
65751342,69540,69540
65751343,73140,73140
65751344,76740,76740
65751345,80340,80340
65751346,83940,83940
