65752982,45480,45480
65752983,42480,42480
65752984,44280,44280
65752985,48480,48480
65752986,41880,41880
65752987,46680,46680
65752988,47880,47880
65752989,43680,43680
65752995,46080,46080
65752996,47280,47280
65752997,44880,44880
65752998,59280,59280
65752999,41280,41280
65753001,49080,49080
65753002,43080,43080
65753008,40620,40620
65753011,35640,35640
65753012,36240,36240
65753013,34020,34020
65753015,34920,34920
65753017,33120,33120
65753022,27420,27420
65753023,26520,26520
65753024,25620,25620
65753027,23820,23820
65753029,29220,29220
65753030,24720,24720
65753031,28320,28320
65753040,30180,30180
65753047,80640,80640
65753087,36840,36840
65753088,39300,39300
65753090,38700,38700
65753092,68700,68700
65753093,69900,69900
65753094,50340,50340
65753095,54540,54540
65753096,51540,51540
65753097,57540,57540
65753098,55740,55740
65753099,52740,52740
65753100,49740,49740
65753101,58740,58740
65753102,53940,53940
65753103,56340,56340
65753104,55140,55140
65753105,58140,58140
65753106,56940,56940
65753107,53340,53340
65753108,52140,52140
65753109,50940,50940
65753140,70560,70560
65753141,69360,69360
65753143,71280,71280
65753164,39960,39960
65753174,66360,66360
65753175,65760,65760
65753176,64560,64560
65753178,65160,65160
65753179,66960,66960
65753197,31140,31140
65753198,32040,32040
65753213,67440,67440
65753214,30780,30780
65753216,31680,31680
65753223,84180,84180
65753224,83280,83280
65753227,81480,81480
65753229,85980,85980
65753230,82380,82380
65753232,85080,85080
65753236,79680,79680
65753237,80580,80580
65753238,37500,37500
65753244,21780,21780
65753245,23580,23580
65753246,26280,26280
65753247,27180,27180
65753248,22680,22680
65753249,28080,28080
65753250,29880,29880
65753251,28980,28980
65753252,25380,25380
65753253,24480,24480
65753254,48900,48900
65753255,50700,50700
65753256,55500,55500
65753257,46500,46500
65753258,49500,49500
65753259,54900,54900
65753260,47700,47700
65753261,53700,53700
65753262,52500,52500
65753263,51300,51300
65753264,45300,45300
65753274,51900,51900
65753275,45900,45900
65753276,54300,54300
65753279,48300,48300
65753283,53100,53100
65753284,47100,47100
65753285,50100,50100
65753292,56700,56700
65753297,57300,57300
65753306,38100,38100
65753309,57900,57900
65753314,33900,33900
65753319,60900,60900
65753320,64500,64500
65753321,61500,61500
65753322,63300,63300
65753324,62700,62700
65753325,63900,63900
65753326,65100,65100
65753327,66300,66300
65753328,62100,62100
65753337,58500,58500
65753338,59700,59700
65753340,60300,60300
65753341,59100,59100
65753357,66840,66840
65753358,35640,35640
65753390,63420,63420
65753392,62220,62220
65753394,61620,61620
65753397,59820,59820
65753400,60420,60420
65753403,64020,64020
65753404,62820,62820
65753406,61020,61020
65753407,68220,68220
65753408,67620,67620
65753411,77700,77700
65753412,71940,71940
65753413,79140,79140
65753414,74820,74820
65753415,73380,73380
65753416,76260,76260
65753420,74100,74100
65753421,76980,76980
65753422,78420,78420
65753426,72660,72660
65753428,79860,79860
65753429,75540,75540
65753447,83280,83280
65753452,85980,85980
65753453,85080,85080
65753454,84180,84180
65753457,82380,82380
65753460,87780,87780
65753464,81480,81480
65753469,2280,2280
65753472,38100,38100
65753473,37500,37500
65753477,86880,86880
65753511,35100,35100
65753536,65640,65640
65753548,68880,68880
65753549,32640,32640
65753550,33240,33240
65753551,34440,34440
65753554,68160,68160
65753555,69600,69600
65753559,42900,42900
65753560,38700,38700
65753561,43500,43500
65753562,39300,39300
65753563,40500,40500
65753564,41700,41700
65753565,44700,44700
65753573,39900,39900
65753576,44100,44100
65753577,41100,41100
65753578,56100,56100
65753581,42300,42300
65753582,71760,71760
65753583,74640,74640
65753584,78960,78960
65753585,76080,76080
65753586,77520,77520
65753587,70320,70320
65753588,73200,73200
65753591,73920,73920
65753592,76800,76800
65753593,75360,75360
65753595,72480,72480
65753596,78240,78240
65753597,71040,71040
65753599,36900,36900
65753600,36300,36300
65752981,65580,65580
65753003,57420,57420
65753004,58020,58020
65753005,50220,50220
65753006,49020,49020
65753007,53820,53820
65753009,56220,56220
65753010,64500,64500
65753014,41040,41040
65753016,38640,38640
65753018,40440,40440
65753020,23820,23820
65753021,28320,28320
65753025,27420,27420
65753026,30120,30120
65753028,25620,25620
65753038,32880,32880
65753039,36000,36000
65753041,31080,31080
65753042,34680,34680
65753043,35400,35400
65753044,31980,31980
65753045,33780,33780
65753046,44820,44820
65753049,75360,75360
65753050,78240,78240
65753051,74640,74640
65753052,76080,76080
65753053,78960,78960
65753054,76800,76800
65753055,77520,77520
65753058,68040,68040
65753059,67440,67440
65753060,65040,65040
65753061,66240,66240
65753062,87720,87720
65753063,86820,86820
65753064,82320,82320
65753066,85920,85920
65753067,83220,83220
65753068,85020,85020
65753070,80520,80520
65753072,79680,79680
65753073,84120,84120
65753074,81420,81420
65753075,36720,36720
65753177,44160,44160
65753181,48480,48480
65753182,62880,62880
65753183,47280,47280
65753184,56880,56880
65753185,54480,54480
65753186,58680,58680
65753187,52680,52680
65753188,53280,53280
65753189,46680,46680
65753190,59280,59280
65753191,50880,50880
65753192,60480,60480
65753193,37380,37380
65753194,63900,63900
65753195,43500,43500
65753196,63300,63300
65753199,42840,42840
65753200,41580,41580
65753201,37980,37980
65753202,39180,39180
65753210,66840,66840
65753217,63300,63300
65753218,38100,38100
65753219,64500,64500
65753220,65100,65100
65753221,62700,62700
65753239,40500,40500
65753240,41100,41100
65753241,33840,33840
65753242,33240,33240
65753243,32640,32640
65753287,42900,42900
65753288,51300,51300
65753289,48900,48900
65753290,52500,52500
65753291,54900,54900
65753293,44700,44700
65753294,47100,47100
65753295,50700,50700
65753296,53100,53100
65753298,50100,50100
65753299,56100,56100
65753300,46500,46500
65753301,45300,45300
65753302,44100,44100
65753312,34440,34440
65753313,36900,36900
65753323,39300,39300
65753335,59100,59100
65753336,56700,56700
65753339,57300,57300
65753342,68880,68880
65753343,75360,75360
65753344,73920,73920
65753345,76080,76080
65753346,71040,71040
65753347,70320,70320
65753348,68160,68160
65753349,74640,74640
65753350,67440,67440
65753351,77520,77520
65753352,69600,69600
65753353,72480,72480
65753354,73200,73200
65753355,76800,76800
65753356,71760,71760
65753359,60240,60240
65753360,61440,61440
65753380,22680,22680
65753381,27180,27180
65753382,28980,28980
65753383,24480,24480
65753384,23580,23580
65753385,26280,26280
65753386,29880,29880
65753388,47820,47820
65753389,51420,51420
65753391,55020,55020
65753393,45420,45420
65753395,52020,52020
65753396,49620,49620
65753398,55620,55620
65753399,46020,46020
65753401,61020,61020
65753430,42300,42300
65753449,2280,2280
65753455,69780,69780
65753456,72540,72540
65753458,73260,73260
65753459,69180,69180
65753462,71820,71820
65753465,68580,68580
65753466,70380,70380
65753467,71100,71100
65753468,73980,73980
65753474,66780,66780
65753476,39780,39780
65753479,25380,25380
65753480,21780,21780
65753481,28080,28080
65753508,38700,38700
65753509,60900,60900
65753510,62100,62100
65753512,80640,80640
65753513,81540,81540
65753514,86040,86040
65753515,84240,84240
65753516,78960,78960
65753520,83340,83340
65753521,79740,79740
65753522,85140,85140
65753523,82440,82440
65753524,45840,45840
65753525,54240,54240
65753526,49440,49440
65753527,53640,53640
65753528,48240,48240
65753529,47640,47640
65753530,51840,51840
65753531,43440,43440
65753532,55440,55440
65753533,42240,42240
65753534,66240,66240
65753535,65640,65640
65753539,39840,39840
65753553,37440,37440
65753558,41640,41640
65753589,35640,35640
65753594,36240,36240
65753598,57840,57840
65753601,63840,63840
65753602,59640,59640
65753606,31680,31680
65753607,30780,30780
65753608,78240,78240
65753609,35040,35040
65752990,30360,30360
65752991,30840,30840
65752992,29940,29940
65752993,29040,29040
65752994,31260,31260
65753000,29460,29460
65753019,26820,26820
65753032,23580,23580
65753033,24480,24480
65753034,37080,37080
65753035,68280,68280
65753036,67860,67860
65753037,37680,37680
65753048,80280,80280
65753056,25200,25200
65753057,22560,22560
65753065,2220,2220
65753069,4920,4920
65753071,4020,4020
65753076,3120,3120
65753077,68700,68700
65753078,31680,31680
65753079,32580,32580
65753080,36420,36420
65753081,69120,69120
65753082,33480,33480
65753083,35820,35820
65753084,32100,32100
65753085,33060,33060
65753086,33900,33900
65753089,70380,70380
65753110,47220,47220
65753111,38940,38940
65753112,47640,47640
65753113,43740,43740
65753114,50820,50820
65753115,41340,41340
65753116,66180,66180
65753117,49440,49440
65753118,43140,43140
65753119,67500,67500
65753120,49920,49920
65753121,66600,66600
65753122,44340,44340
65753123,42540,42540
65753124,45420,45420
65753125,49020,49020
65753126,50340,50340
65753127,48540,48540
65753128,44940,44940
65753129,40740,40740
65753130,38340,38340
65753131,48120,48120
65753132,41940,41940
65753133,51240,51240
65753134,67080,67080
65753135,46740,46740
65753136,46320,46320
65753137,40140,40140
65753138,45840,45840
65753139,39540,39540
65753142,72480,72480
65753144,71880,71880
65753145,73200,73200
65753146,71340,71340
65753147,70860,70860
65753148,21540,21540
65753149,20640,20640
65753150,55380,55380
65753151,54900,54900
65753152,53580,53580
65753153,51780,51780
65753154,54000,54000
65753155,53100,53100
65753156,52200,52200
65753157,52680,52680
65753158,54480,54480
65753159,65760,65760
65753160,25980,25980
65753161,34320,34320
65753162,35220,35220
65753163,69540,69540
65753165,34740,34740
65753166,69960,69960
65753167,55860,55860
65753168,56760,56760
65753169,56340,56340
65753170,64500,64500
65753171,65400,65400
65753172,64920,64920
65753173,64020,64020
65753180,27540,27540
65753203,19980,19980
65753204,19080,19080
65753205,18180,18180
65753206,20880,20880
65753207,62760,62760
65753208,62340,62340
65753209,24000,24000
65753211,24720,24720
65753212,25320,25320
65753215,25800,25800
65753222,63240,63240
65753225,85980,85980
65753226,80580,80580
65753234,84180,84180
65753235,83280,83280
65753265,37980,37980
65753266,38580,38580
65753267,63600,63600
65753268,28440,28440
65753269,37380,37380
65753270,27540,27540
65753271,29340,29340
65753272,26700,26700
65753273,30180,30180
65753277,27120,27120
65753278,30600,30600
65753280,29760,29760
65753281,28920,28920
65753282,36780,36780
65753286,28020,28020
65753303,64500,64500
65753304,65460,65460
65753305,65940,65940
65753307,66420,66420
65753308,64980,64980
65753311,26220,26220
65753315,72480,72480
65753316,73200,73200
65753317,71760,71760
65753318,71040,71040
65753329,51900,51900
65753330,51480,51480
65753331,51000,51000
65753332,52800,52800
