54420888,20520,20520
54420889,33480,33480
54420897,24060,24060
54420898,38640,38640
54420899,32400,32400
54420900,46200,46200
54420904,52920,52920
54420905,48000,48000
54420906,61440,61440
54420913,62220,62220
54420914,75120,75120
54420915,65220,65220
54420916,75120,75120
54420917,76080,76080
54420918,82440,82440
54420919,80760,80760
54420920,65220,65220
54420896,30000,30000
54420902,40260,40260
54420909,55020,55020
54420911,68040,68040
54420895,30000,30000
54420903,40260,40260
54420908,55020,55020
54420912,68040,68040
