65456687,74520,74520
65456688,78120,78120
65456706,63660,63660
65456708,46020,46020
65456709,56820,56820
65456711,67920,67920
65456712,71220,71220
65456714,60720,60720
65456728,23160,23160
65456729,27360,27360
65456732,42840,42840
65456733,32160,32160
65456736,19740,19740
65456692,53220,53220
65456694,60420,60420
65456716,28560,28560
65456718,35760,35760
65456720,42960,42960
65456696,53220,53220
65456698,60420,60420
65456722,28560,28560
65456724,35760,35760
65456726,42960,42960
65456685,27360,27360
65456689,72720,72720
65456690,76320,76320
65456691,79920,79920
65456700,51720,51720
65456701,43320,43320
65456705,65460,65460
65456707,56820,56820
65456710,46020,46020
65456713,62220,62220
65456715,69420,69420
65456730,23160,23160
65456731,42840,42840
65456734,32760,32760
65456735,51360,51360
65456737,19740,19740
65456738,21540,21540
65456693,53220,53220
65456695,60420,60420
65456717,28560,28560
65456719,35760,35760
65456721,42960,42960
65456697,53220,53220
65456699,60420,60420
65456723,28560,28560
65456725,35760,35760
65456727,42960,42960
