65461152,36120,36120
65461153,43320,43320
65461154,46920,46920
65461156,60540,60540
65461159,55920,55920
65461160,64020,64020
65461162,67620,67620
65461165,78420,78420
65461171,26040,26040
65461208,50280,50280
65461209,55980,55980
65461210,63480,63480
65461211,77580,77580
65461212,25080,25080
65461213,32280,32280
65461214,35880,35880
65461215,43080,43080
65461216,21480,21480
65461132,32520,32520
65461134,46920,46920
65461136,61320,61320
65461138,75720,75720
65461225,31980,31980
65461228,46080,46080
65461230,60480,60480
65461232,74880,74880
65461141,32520,32520
65461143,46920,46920
65461145,61320,61320
65461147,75720,75720
65461235,31980,31980
65461238,46080,46080
65461240,60480,60480
65461242,74880,74880
65461131,24660,24660
65461150,36240,36240
65461151,41520,41520
65461155,61020,61020
65461157,62640,62640
65461158,55920,55920
65461161,64320,64320
65461163,67620,67620
65461164,71220,71220
65461166,78420,78420
65461170,26040,26040
65461217,61860,61860
65461218,64980,64980
65461219,68580,68580
65461220,81480,81480
65461221,31980,31980
65461222,50580,50580
65461223,21480,21480
65461224,43080,43080
65461245,56760,56760
65461167,26040,26040
65461168,56760,56760
65461169,50580,50580
65461133,32520,32520
65461135,46920,46920
65461137,61320,61320
65461139,68520,68520
65461140,75720,75720
65461226,24780,24780
65461227,31980,31980
65461229,46380,46380
65461231,60780,60780
65461233,71580,71580
65461234,78780,78780
65461142,32520,32520
65461144,46920,46920
65461146,61320,61320
65461148,68520,68520
65461149,75720,75720
65461236,24780,24780
65461237,31980,31980
65461239,46380,46380
65461241,60780,60780
65461243,71580,71580
65461244,78780,78780
