65248321,46620,46620
65248322,50220,50220
65248323,53820,53820
65248324,57420,57420
65248325,61020,61020
65248326,64620,64620
65248332,37620,37620
65248333,69420,69420
65248334,73020,73020
65248335,76620,76620
65248336,80220,80220
65248337,83820,83820
65248338,87420,87420
65248380,48420,48420
65248381,52020,52020
65248382,55620,55620
65248383,62820,62820
65248393,59220,59220
65248415,65820,65820
65248425,41220,41220
65248426,44820,44820
65248444,64500,64500
65248445,68100,68100
65248446,71700,71700
65248447,75300,75300
65248448,78900,78900
65248449,82500,82500
65248450,86100,86100
65248505,44160,44160
65248506,47760,47760
65248507,51360,51360
65248508,54960,54960
65248509,58560,58560
65248510,62760,62760
65248519,19200,19200
65248520,22800,22800
65248522,26400,26400
65248523,30000,30000
65248524,31800,31800
65248525,33600,33600
65248526,37500,37500
65248527,41100,41100
65248528,66300,66300
65248529,69900,69900
65248530,73500,73500
65248531,77100,77100
65248589,45960,45960
65248590,49560,49560
65248591,53160,53160
65248592,56760,56760
65248593,60360,60360
65248621,35700,35700
65248622,39300,39300
65248623,42300,42300
65248657,39420,39420
65248658,43020,43020
65248669,67620,67620
65248670,71220,71220
65248671,74820,74820
65248672,78420,78420
65248673,82020,82020
65248275,28320,28320
65248278,33000,33000
65248279,34200,34200
65248282,36600,36600
65248284,22920,22920
65248285,37800,37800
65248288,40200,40200
65248289,41400,41400
65248292,43800,43800
65248293,45000,45000
65248296,47400,47400
65248297,48600,48600
65248300,51000,51000
65248301,52200,52200
65248304,55800,55800
65248307,59400,59400
65248310,24720,24720
65248312,63000,63000
65248314,65400,65400
65248317,67800,67800
65248318,69000,69000
65248320,71220,71220
65248343,27420,27420
65248344,29400,29400
65248346,23820,23820
65248348,25620,25620
65248350,83820,83820
65248352,87420,87420
65248357,73020,73020
65248359,76620,76620
65248361,80220,80220
65248386,35400,35400
65248388,39000,39000
65248389,42600,42600
65248391,46200,46200
65248394,49800,49800
65248395,53400,53400
65248396,54600,54600
65248397,57000,57000
65248398,58200,58200
65248399,60600,60600
65248401,64200,64200
65248402,66600,66600
65248403,70200,70200
65248404,30600,30600
65248406,31800,31800
65248428,19680,19680
65248453,78840,78840
65248455,82440,82440
65248457,86040,86040
65248464,71640,71640
65248466,75240,75240
65248468,68160,68160
65248470,24360,24360
65248474,59940,59940
65248476,62340,62340
65248478,63540,63540
65248480,65940,65940
65248481,67140,67140
65248482,69960,69960
65248484,34740,34740
65248486,35940,35940
65248488,38340,38340
65248490,39540,39540
65248493,41940,41940
65248495,43140,43140
65248499,27480,27480
65248500,28680,28680
65248502,31080,31080
65248504,32280,32280
65248512,73440,73440
65248514,77040,77040
65248533,17280,17280
65248535,18480,18480
65248537,20880,20880
65248538,45540,45540
65248540,46740,46740
65248542,50340,50340
65248544,53940,53940
65248546,57540,57540
65248551,61800,61800
65248583,21960,21960
65248585,23160,23160
65248595,25380,25380
65248614,26280,26280
65248615,29880,29880
65248625,33540,33540
65248627,37140,37140
65248629,40740,40740
65248632,44340,44340
65248634,47940,47940
65248636,49140,49140
65248638,51540,51540
65248640,52740,52740
65248642,55140,55140
65248644,56340,56340
65248645,58740,58740
65248647,61140,61140
65248648,64740,64740
65248659,21120,21120
65248661,26520,26520
65248675,74820,74820
65248677,78420,78420
65248679,82020,82020
65248268,74820,74820
65248270,57360,57360
65248272,60960,60960
65248274,64560,64560
65248328,67620,67620
65248330,71220,71220
65248364,29820,29820
65248366,76620,76620
65248368,80220,80220
65248371,83820,83820
65248373,87420,87420
65248377,69420,69420
65248379,73020,73020
65248408,33420,33420
65248409,37560,37560
65248411,41160,41160
65248413,44760,44760
65248414,48360,48360
65248417,51960,51960
65248419,55560,55560
65248421,59160,59160
65248422,62760,62760
65248429,75300,75300
65248431,78900,78900
65248433,82500,82500
65248435,86100,86100
65248440,68100,68100
65248442,71700,71700
65248472,64560,64560
65248515,66300,66300
65248517,69900,69900
65248548,19200,19200
65248550,22800,22800
65248553,26400,26400
65248555,30000,30000
65248557,73500,73500
65248559,77100,77100
65248563,33600,33600
65248565,37200,37200
65248567,40800,40800
65248569,44400,44400
65248571,48000,48000
65248573,51600,51600
65248575,55200,55200
65248577,58800,58800
65248579,62760,62760
65248596,35400,35400
65248598,39000,39000
65248600,42600,42600
65248602,46200,46200
65248604,49800,49800
65248607,53400,53400
65248609,57000,57000
65248611,60600,60600
65248617,28200,28200
65248619,31800,31800
65248651,65820,65820
65248654,78420,78420
65248656,82020,82020
65248663,35760,35760
65248665,39360,39360
65248667,42960,42960
65248680,46560,46560
65248682,50160,50160
65248684,53760,53760
65248331,8220,8220
65248375,4620,4620
65248437,3300,3300
65248561,6900,6900
65248354,4620,4620
65248355,8220,8220
65248459,3240,3240
65248461,6840,6840
