65462085,-,61260
65462086,-,27420
65462087,21180,-
65462088,62280,-
65796572,72000,72000
65796573,57600,57600
65796574,84600,84600
65796575,61200,61200
65796576,36000,36000
65796577,79200,79200
65796578,64800,64800
65796579,43200,43200
65796580,46800,46800
65796582,68400,68400
65796583,50400,50400
65796585,28800,28800
65796587,39600,39600
65796588,32400,32400
65796589,25200,25200
65796590,54000,54000
65796599,21600,21600
65796601,17880,17880
65796606,22920,22920
65796607,51720,51720
65796608,37320,37320
65796609,44520,44520
65796610,73320,73320
65796611,40920,40920
65796612,66120,66120
65796613,62520,62520
65796614,30120,30120
65796615,80520,80520
65796616,69720,69720
65796617,26520,26520
65796618,33720,33720
65796619,55320,55320
65796620,48120,48120
65796621,58920,58920
65796581,75600,75600
65796584,21600,21600
65796586,23400,23400
65796591,43200,43200
65796592,32400,32400
65796593,36000,36000
65796594,28800,28800
65796595,46800,46800
65796596,50400,50400
65796597,39600,39600
65796598,25200,25200
65796600,19800,19800
65796602,69720,69720
65796603,80520,80520
65796604,76920,76920
65796605,73320,73320
65796622,55320,55320
65796623,48120,48120
65796624,58920,58920
65796625,66120,66120
65796626,30120,30120
65796627,37320,37320
65796628,51720,51720
65796629,44520,44520
65796630,64320,64320
65796631,33720,33720
65796632,40920,40920
65796633,60720,60720
65796634,62520,62520
65796635,54000,54000
65796636,57600,57600
65796637,59400,59400
65796638,66600,66600
65796639,61200,61200
65796640,63000,63000
65796641,64800,64800
65796642,17880,17880
65796643,19320,19320
65796644,24720,24720
65796645,22920,22920
65796646,21120,21120
65796647,26520,26520
