65810615,51660,51660
65810616,44460,44460
65810617,58860,58860
65810618,37260,37260
65810630,22980,22980
65810631,66180,66180
65810632,73380,73380
65810633,30180,30180
65810634,80580,80580
65810643,79260,79260
65810644,72060,72060
65810645,57660,57660
65810646,3660,3660
65810647,86460,86460
65810648,50460,50460
65810650,64860,64860
65810652,36180,36180
65810653,43380,43380
65810655,27060,27060
65810649,3660,3660
65810619,53400,53400
65810620,57000,57000
65810621,60600,60600
65810622,27300,27300
65810623,35400,35400
65810624,49800,49800
65810625,39000,39000
65810626,30900,30900
65810627,23700,23700
65810628,42600,42600
65810629,46200,46200
65810635,64320,64320
65810636,67920,67920
65810637,20220,20220
65810638,80520,80520
65810639,73320,73320
65810640,79320,79320
65810641,72120,72120
65810642,24360,24360
65810651,30780,30780
65810654,27180,27180
65810656,49680,49680
65810657,57780,57780
65810658,68580,68580
65810659,53280,53280
65810660,64980,64980
65810661,61380,61380
65810662,42420,42420
65810663,46020,46020
65810664,38820,38820
65810665,35220,35220
