65800577,29340,29340
65800578,25740,25740
65800579,22140,22140
65800580,32940,32940
65800611,40140,40140
65800612,65340,65340
65800613,61740,61740
65800614,47340,47340
65800615,58140,58140
65800616,36540,36540
65800617,54540,54540
65800618,68940,68940
65800619,50940,50940
65800620,43740,43740
65800636,43200,43200
65800637,57600,57600
65800638,64800,64800
65800639,46800,46800
65800640,68400,68400
65800641,50400,50400
65800642,61200,61200
65800643,54000,54000
65800657,32400,32400
65800659,72000,72000
65800661,25200,25200
65800662,39600,39600
65800664,28800,28800
65800665,36000,36000
65800669,72540,72540
65800670,75180,75180
65800671,78780,78780
65800672,6780,6780
65800673,3180,3180
65800675,10140,10140
65800676,85980,85980
65800677,82380,82380
65800680,540,540
65800681,79740,79740
65800682,83340,83340
65800683,76140,76140
65800684,4140,4140
65800575,70740,70740
65800576,77940,77940
65800581,20340,20340
65800582,76140,76140
65800583,72540,72540
65800584,74340,74340
65800585,23940,23940
65800586,29340,29340
65800587,31140,31140
65800588,32940,32940
65800589,27540,27540
65800590,25740,25740
65800591,41940,41940
65800592,67140,67140
65800593,61740,61740
65800594,40140,40140
65800595,47340,47340
65800596,38340,38340
65800597,36540,36540
65800598,43740,43740
65800599,50940,50940
65800600,56340,56340
65800601,65340,65340
65800602,49140,49140
65800603,59940,59940
65800604,45540,45540
65800605,34740,34740
65800606,54540,54540
65800607,68940,68940
65800608,63540,63540
65800609,52740,52740
65800610,58140,58140
65800621,35880,35880
65800622,30480,30480
65800623,39480,39480
65800624,43080,43080
65800625,44880,44880
65800626,32280,32280
65800627,24960,24960
65800628,37680,37680
65800629,34080,34080
65800630,48480,48480
65800631,41280,41280
65800632,46680,46680
65800633,26760,26760
65800634,28680,28680
65800635,50280,50280
65800644,59280,59280
65800645,64680,64680
65800646,55680,55680
65800647,53880,53880
65800648,52080,52080
65800649,68280,68280
65800650,57480,57480
65800651,66480,66480
65800652,61080,61080
65800653,62880,62880
65800654,75600,75600
65800655,70200,70200
65800656,23160,23160
65800658,79200,79200
65800660,77400,77400
65800663,81000,81000
65800666,73800,73800
65800667,21360,21360
65800668,79740,79740
65800674,9360,9360
65800678,15840,15840
65800679,18660,18660
65800685,19620,19620
65800686,23160,23160
65800687,24960,24960
65800688,26760,26760
65800689,21360,21360
