65809657,61860,61860
65809658,65460,65460
65809664,22260,22260
65809665,25860,25860
65809666,79800,79800
65809667,69000,69000
65809668,600,600
65809669,83400,83400
65809670,4200,4200
65809671,72600,72600
65809673,76200,76200
65809682,33060,33060
65809683,51060,51060
65809684,40260,40260
65809685,47460,47460
65809686,58260,58260
65809687,36660,36660
65809688,54660,54660
65809689,43860,43860
65809691,29460,29460
65809709,87420,87420
65809710,83820,83820
65809712,76620,76620
65809713,80220,80220
65809714,73020,73020
65809715,8220,8220
65809716,4620,4620
65809717,20820,20820
65809718,22620,22620
65809719,26220,26220
65809720,33420,33420
65809721,29820,29820
65809724,69420,69420
65809748,52860,52860
65809749,56460,56460
65809750,45660,45660
65809751,34860,34860
65809752,31260,31260
65809753,49260,49260
65809754,63660,63660
65809755,42060,42060
65809756,60060,60060
65809757,38460,38460
65809759,81600,81600
65809760,70800,70800
65809761,27660,27660
65809762,74400,74400
65809763,24060,24060
65809764,67200,67200
65809765,85200,85200
65809766,78000,78000
65809767,2400,2400
65809768,20460,20460
65809779,31620,31620
65809780,24420,24420
65809781,28020,28020
65809787,42420,42420
65809788,35220,35220
65809789,38820,38820
65809790,64020,64020
65809791,49620,49620
65809792,60420,60420
65809793,46020,46020
65809794,67620,67620
65809795,53220,53220
65809796,56820,56820
65809806,71220,71220
65809807,6420,6420
65809808,78420,78420
65809809,85620,85620
65809810,74820,74820
65809812,82020,82020
65809813,2820,2820
65809841,40620,40620
65809842,37020,37020
65809843,44220,44220
65809844,51420,51420
65809845,65820,65820
65809846,55020,55020
65809847,47820,47820
65809848,58620,58620
65809849,62220,62220
65809672,4200,4200
65809722,4560,4560
65809758,2400,2400
65809811,6420,6420
65809659,65400,65400
65809660,24840,24840
65809661,21240,21240
65809662,26280,26280
65809663,22980,22980
65809674,64500,64500
65809675,29940,29940
65809676,26340,26340
65809677,28140,28140
65809678,22680,22680
65809679,20880,20880
65809680,24540,24540
65809681,28320,28320
65809690,49980,49980
65809692,51780,51780
65809693,46500,46500
65809694,37500,37500
65809695,42900,42900
65809696,35700,35700
65809697,32100,32100
65809698,30300,30300
65809699,39300,39300
65809700,44700,44700
65809701,33900,33900
65809702,41100,41100
65809703,48300,48300
65809704,54480,54480
65809705,61680,61680
65809706,56280,56280
65809707,59880,59880
65809708,58080,58080
65809711,4620,4620
65809723,32580,32580
65809725,76680,76680
65809726,73080,73080
65809727,69480,69480
65809728,21780,21780
65809729,23580,23580
65809730,27420,27420
65809731,22260,22260
65809732,24000,24000
65809733,29220,29220
65809734,50880,50880
65809735,52680,52680
65809736,45600,45600
65809737,40200,40200
65809738,43800,43800
65809739,49200,49200
65809740,33000,33000
65809741,42000,42000
65809742,34800,34800
65809743,38400,38400
65809744,31200,31200
65809745,47400,47400
65809746,36600,36600
65809747,63600,63600
65809769,20460,20460
65809770,18660,18660
65809771,25740,25740
65809772,58980,58980
65809773,57180,57180
65809774,53580,53580
65809775,62580,62580
65809776,60780,60780
65809777,55380,55380
65809778,47880,47880
65809782,38880,38880
65809783,40680,40680
65809784,37080,37080
65809785,49680,49680
65809786,51480,51480
65809797,53280,53280
65809798,60480,60480
65809799,56880,56880
65809800,55080,55080
65809801,58680,58680
65809802,62280,62280
65809803,33480,33480
65809804,31680,31680
65809805,35280,35280
65809814,64080,64080
65809815,78480,78480
65809816,71280,71280
65809817,74880,74880
65809818,42480,42480
65809819,65880,65880
65809820,67680,67680
65809821,46080,46080
65809822,44280,44280
65809823,27240,27240
65809824,30840,30840
65809825,29040,29040
65809826,25440,25440
65809827,64980,64980
65809828,46980,46980
65809829,50580,50580
65809830,52380,52380
65809831,48780,48780
65809832,66780,66780
65809833,43380,43380
65809834,45180,45180
65809835,68580,68580
65809836,57780,57780
65809837,61380,61380
65809838,59580,59580
65809839,55980,55980
65809840,54180,54180
65809850,41580,41580
65809851,39780,39780
65809852,37980,37980
65809853,63180,63180
65809854,36180,36180
65809855,34380,34380
65809856,16800,16800
65810670,61800,61800
65810671,54600,54600
65810691,32940,32940
65810692,9840,9840
65810695,79860,79860
65810696,70860,70860
65810698,40200,40200
65810699,47400,47400
65810701,31440,31440
65810702,81900,81900
65810704,900,900
65810705,74700,74700
65810708,45900,45900
65810709,38700,38700
65810710,60300,60300
65810711,67500,67500
65810712,53100,53100
65810693,9840,9840
65810703,900,900
65810668,64320,64320
65810669,57120,57120
65810675,30840,30840
65810676,55020,55020
65810677,62220,62220
65810678,58620,58620
65810683,53520,53520
65810684,31920,31920
65810685,26460,26460
65810686,24660,24660
65810687,69780,69780
65810688,49920,49920
65810689,28380,28380
65810690,35400,35400
65810694,79920,79920
65810697,42660,42660
65810700,24300,24300
65810706,74700,74700
65810707,71100,71100
65810713,67620,67620
65810714,60420,60420
65810715,64020,64020
65810716,45240,45240
65810717,53220,53220
65810718,56820,56820
65810719,38040,38040
65810720,49620,49620
65811893,6180,6180
65811894,11580,11580
65811895,13380,13380
65811896,7980,7980
65811897,9780,9780
65811903,15180,15180
65811904,16980,16980
65811909,14880,14880
65811910,16080,16080
65811911,13680,13680
65811912,12480,12480
65811913,10380,10380
65811914,11280,11280
65811915,17280,17280
65811918,18960,18960
65811898,14160,14160
65811899,8580,8580
65811900,11760,11760
65811901,2460,2460
65811902,4860,4860
65811905,19380,19380
65811906,10980,10980
65811907,13200,13200
65811908,16380,16380
65811916,7500,7500
65811917,9240,9240
