65936627,78720,78720
65936631,28680,28680
65936625,49320,49320
65936626,64020,64020
65936628,36660,36660
65936630,50640,50640
65936629,65520,65520
65939467,16920,16920
65939472,54360,54360
65939486,83820,83820
65939490,72120,72120
65939491,43020,43020
65939494,29100,29100
65939497,67260,67260
65939498,27780,27780
65939499,81300,81300
65939500,57120,-
65939471,12960,12960
65939487,73620,73620
65939489,2820,2820
65939470,12960,12960
65939473,53760,53760
65939488,2820,2820
65939496,86460,86460
65939469,12780,12780
65939648,32820,32820
65939649,64620,64620
65939650,29220,29220
65939651,55200,55200
65939652,36120,36120
65939653,38520,38520
65939654,31620,31620
65939655,35220,35220
65939657,29220,29220
65939849,30720,30720
65939851,29280,29280
65940450,58380,58380
65940452,45660,45660
65940452,-,48060
65940453,52680,52680
65940453,-,54960
65940454,27600,27600
65940454,28140,28140
65940454,29280,29280
65940451,43860,43860
65940451,-,46260
