65936659,30600,30600
65936662,44700,44700
65936663,48300,48300
65936664,64500,64500
65936665,59100,59100
65936666,30300,30300
65936667,24300,24300
65936673,25200,25200
65936674,39600,39600
65936675,57600,57600
65936676,79200,79200
65936677,66600,66600
65936678,61200,61200
65936679,45000,45000
65936683,69900,69900
65936684,78900,78900
65936685,66300,66300
65936686,62700,62700
65936687,57300,57300
65936694,23100,23100
65936701,26700,26700
65936710,59400,59400
65936711,70200,70200
65936712,63000,63000
65936713,55800,55800
65936714,23400,23400
65936715,28800,28800
65936716,34200,34200
65936718,39300,39300
65936719,33900,33900
65936720,28500,28500
65936721,55500,55500
65936722,60900,60900
65936723,73500,73500
65936731,51900,51900
65936732,73800,73800
65936738,52200,52200
65936744,27000,27000
65936669,30600,30600
65936670,73800,73800
65936688,33900,33900
65936689,73500,73500
65936690,48300,48300
65936691,37500,37500
65936693,44700,44700
65936695,62700,62700
65936697,41100,41100
65936698,51900,51900
65936699,30300,30300
65936700,55500,55500
65936702,59100,59100
65936724,66300,66300
65936734,37800,37800
65936735,34200,34200
65936736,66600,66600
65936737,59400,59400
65936739,55800,55800
65936740,41400,41400
65936741,45000,45000
65936742,63000,63000
65936743,48600,48600
65936671,41400,41400
65936672,77400,77400
65936692,77100,77100
65936696,66300,66300
65936717,69900,69900
65936733,70200,70200
65936782,7200,7200
65936825,6240,6240
65984359,52080,52080
65984360,56940,56940
65984361,44880,44880
65984362,26880,26880
