65241050,29580,29580
65241051,34980,34980
65241053,42180,42180
65241054,49380,49380
65241055,54780,54780
65241056,58380,58380
65241057,61980,61980
65241059,36780,36780
65241060,33180,33180
65241061,77880,77880
65241073,31080,31080
65241074,27480,27480
65241075,27180,27180
65241076,31380,31380
65241077,38580,38580
65241078,45780,45780
65241079,52980,52980
65241080,56580,56580
65241081,60180,60180
65241082,63780,63780
65241083,67380,67380
65241084,74580,74580
65241085,2580,2580
65241097,65580,65580
65241098,70980,70980
65241099,81780,81780
65241109,32880,32880
65241110,38280,38280
65241111,45480,45480
65241112,50880,50880
65241113,52680,52680
65241114,54480,54480
65241115,25680,25680
65241116,58380,58380
65241117,61680,61680
65241128,29280,29280
65241129,22980,22980
65241130,34680,34680
65241131,41880,41880
65241132,49080,49080
65241133,56280,56280
65241134,59880,59880
65241135,63480,63480
65241136,67080,67080
65241137,70680,70680
65241062,85080,85080
65241063,34680,34680
65241064,45480,45480
65241065,63480,63480
65241066,77880,77880
65241067,85080,85080
65241086,38580,38580
65241087,52980,52980
65241088,67380,67380
65241089,74580,74580
65241100,31380,31380
65241101,45780,45780
65241102,49380,49380
65241103,60180,60180
65241104,81780,81780
65241118,27480,27480
65241120,41880,41880
65241121,49080,49080
65241122,56280,56280
65241123,70680,70680
65241068,34680,34680
65241069,45480,45480
65241070,63480,63480
65241071,77880,77880
65241090,2580,2580
65241091,38580,38580
65241092,52980,52980
65241093,67380,67380
65241094,74580,74580
65241105,45780,45780
65241106,49380,49380
65241107,60180,60180
65241108,81780,81780
65241124,41880,41880
65241125,49080,49080
65241126,56280,56280
65241127,70680,70680
